state,district,financial_year,region,state_category,person_days_lakhs,expenditure_lakhs,avg_wage_rate,households_demanded,households_offered,households_availed,works_completed,rainfall_mm,crop_season_index,rural_population_lakhs,poverty_rate_pct,pmkisan_beneficiaries,pmkisan_amount_lakhs,pmay_houses_sanctioned,pmay_houses_completed,pmay_expenditure_lakhs,budget_allocated_lakhs
Uttarakhand,Uttarakhand_District_3,2019-20,Region_3,mid,7.06,1557.13,232,705.0,608.0,558.0,8.0,1214.04,0.13,14.18,26.75,378914.0,22495.49,1782.0,1336.0,1948.64,1758.27
Uttarakhand,Uttarakhand_District_3,2020-21,Region_3,mid,12.06,2705.09,246,1205.0,1064.0,927.0,12.0,842.02,0.43,14.18,26.45,421162.0,25496.2,2802.0,2241.0,2970.9,3053.87
Uttarakhand,Uttarakhand_District_3,2021-22,Region_3,mid,7.69,1814.21,260,768.0,720.0,702.0,7.0,1095.63,0.11,14.18,26.15,403904.0,23793.92,4506.0,3830.0,5663.56,2126.2
Uttarakhand,Uttarakhand_District_3,2022-23,Region_3,mid,7.82,2285.85,274,782.0,741.0,706.0,8.0,1006.67,0.92,14.18,25.85,418752.0,25406.77,806.0,725.0,966.69,2410.47
Uttarakhand,Uttarakhand_District_3,2023-24,Region_3,mid,8.75,2749.61,288,874.0,752.0,,8.0,406.81,0.02,14.18,25.55,380869.0,22807.08,1062.0,1008.0,1264.26,3125.22
Uttarakhand,Uttarakhand_District_4,2014-15,Region_4,mid,11.2,1673.93,162,1119.0,989.0,968.0,10.0,1316.92,0.37,12.97,35.51,352569.0,21470.48,648.0,324.0,440.78,1810.42
Uttarakhand,Uttarakhand_District_4,2015-16,Region_4,mid,12.01,1987.59,176,1201.0,1026.0,927.0,13.0,1152.31,0.37,12.97,35.21,506451.0,30537.6,2249.0,1236.0,1768.66,2237.6
Uttarakhand,Uttarakhand_District_4,2016-17,Region_4,mid,12.24,2326.42,190,1224.0,1193.0,,11.0,1099.83,0.86,12.97,34.91,451678.0,27050.16,,515.0,697.83,2744.85
Uttarakhand,Uttarakhand_District_4,2017-18,Region_4,mid,13.72,2840.62,204,1371.0,1233.0,1049.0,12.0,891.81,0.59,12.97,34.61,,31256.95,3729.0,2423.0,3460.83,3246.87
Uttarakhand,Uttarakhand_District_4,2018-19,Region_4,mid,13.97,3271.32,218,1396.0,1258.0,1206.0,15.0,572.11,0.87,12.97,34.31,459474.0,27058.58,1165.0,815.0,1054.95,3850.77
Uttarakhand,Uttarakhand_District_4,2019-20,Region_4,mid,14.22,2996.69,232,1422.0,1268.0,1217.0,12.0,646.03,0.36,12.97,34.01,512691.0,30748.3,4717.0,3537.0,4699.43,3292.07
Uttarakhand,Uttarakhand_District_4,2020-21,Region_4,mid,19.08,4851.5,246,1907.0,1737.0,1689.0,16.0,932.64,0.85,12.97,33.71,370677.0,21906.68,3101.0,2480.0,3275.76,5138.42
Uttarakhand,Uttarakhand_District_4,2021-22,Region_4,mid,13.38,3392.92,260,1338.0,1223.0,,13.0,1152.9,0.52,12.97,33.41,263694.0,16021.28,1995.0,1695.0,2402.39,3595.59
Uttarakhand,Uttarakhand_District_4,2022-23,Region_4,mid,13.61,3503.36,274,1361.0,1174.0,1129.0,12.0,960.01,0.53,12.97,33.11,512449.0,30436.79,2664.0,2397.0,3205.74,3711.11
Uttarakhand,Uttarakhand_District_4,2023-24,Region_4,mid,13.84,4122.62,288,1383.0,1308.0,1200.0,15.0,1160.67,0.71,12.97,32.81,454596.0,26941.88,2307.0,2191.0,2722.92,4411.26
Uttarakhand,Uttarakhand_District_5,2014-15,Region_1,mid,12.09,2000.43,162,1209.0,,998.0,11.0,862.68,0.06,20.02,33.0,664288.0,40647.35,2639.0,1319.0,1667.89,2165.39
Uttarakhand,Uttarakhand_District_5,2015-16,Region_1,mid,12.32,2285.06,176,1232.0,1094.0,,13.0,689.87,0.31,20.02,32.7,524276.0,31582.98,2380.0,1309.0,1702.02,2567.07
Uttarakhand,Uttarakhand_District_5,2016-17,Region_1,mid,11.42,2027.43,190,1141.0,1080.0,967.0,10.0,983.84,0.37,20.02,32.4,544398.0,32297.37,1848.0,1108.0,1518.4,2391.56
Uttarakhand,Uttarakhand_District_5,2017-18,Region_1,mid,11.63,2287.58,204,1163.0,,943.0,10.0,918.9,0.51,20.02,32.1,581557.0,35033.92,1202.0,781.0,1038.62,2596.28
Uttarakhand,Uttarakhand_District_5,2018-19,Region_1,mid,11.25,2393.62,218,1125.0,965.0,827.0,12.0,1368.75,0.66,20.02,31.8,671764.0,40731.77,4679.0,3275.0,4667.41,2761.87
Uttarakhand,Uttarakhand_District_5,2019-20,Region_1,mid,12.06,2661.95,232,1205.0,1174.0,1080.0,10.0,1169.28,0.82,20.02,31.5,484505.0,29436.89,1625.0,1218.0,1476.74,2966.11
Uttarakhand,Uttarakhand_District_5,2020-21,Region_1,mid,16.9,4429.37,246,1689.0,1623.0,1503.0,18.0,1261.36,0.1,20.02,31.2,505342.0,29835.03,2897.0,2317.0,2787.76,4960.28
Uttarakhand,Uttarakhand_District_5,2021-22,Region_1,mid,12.48,2990.77,260,1248.0,1202.0,1121.0,13.0,926.33,0.19,20.02,30.9,562457.0,33630.32,1863.0,1583.0,2105.88,3403.7
Uttarakhand,Uttarakhand_District_5,2022-23,Region_1,mid,12.69,3397.51,274,1269.0,1213.0,1160.0,11.0,992.42,0.08,20.02,30.6,581007.0,35524.98,4223.0,3800.0,4805.85,3710.2
Uttarakhand,Uttarakhand_District_5,2023-24,Region_1,mid,14.19,4233.27,288,1419.0,1264.0,1162.0,15.0,655.81,0.82,20.02,30.3,735285.0,43808.92,1567.0,1488.0,2164.39,4687.04
Uttarakhand,Uttarakhand_District_6,2014-15,Region_2,mid,6.85,1191.74,162,684.0,616.0,,7.0,1027.09,0.01,27.8,26.78,1019880.0,60265.98,686.0,343.0,417.39,1292.53
Uttarakhand,Uttarakhand_District_6,2015-16,Region_2,mid,7.68,1332.53,176,768.0,722.0,680.0,8.0,745.22,0.18,27.8,26.48,720628.0,43645.74,3094.0,1701.0,2480.66,1494.7
Uttarakhand,Uttarakhand_District_6,2016-17,Region_2,mid,7.83,1624.87,190,782.0,736.0,697.0,8.0,799.15,0.82,27.8,26.18,610193.0,36560.76,3431.0,2058.0,2611.2,1871.73
Uttarakhand,Uttarakhand_District_6,2017-18,Region_2,mid,7.25,1412.05,204,724.0,634.0,611.0,5.0,1077.44,0.95,27.8,25.88,698138.0,41732.0,3525.0,2291.0,3434.48,1561.2
Uttarakhand,Uttarakhand_District_6,2018-19,Region_2,mid,7.01,1426.23,218,701.0,637.0,613.0,6.0,1285.94,0.6,27.8,25.58,614442.0,36900.01,2477.0,1733.0,2198.94,1691.28
Uttarakhand,Uttarakhand_District_6,2019-20,Region_2,mid,8.26,1858.72,232,826.0,809.0,,9.0,805.17,0.02,27.8,25.28,684171.0,40622.53,2741.0,2055.0,2874.09,2144.16
Uttarakhand,Uttarakhand_District_6,2020-21,Region_2,mid,11.09,2939.63,246,1108.0,1038.0,918.0,11.0,1190.73,0.62,27.8,24.98,915977.0,54156.97,2952.0,2361.0,3167.28,3235.06
Uttarakhand,Uttarakhand_District_6,2021-22,Region_2,mid,8.56,2284.92,260,855.0,834.0,755.0,8.0,746.87,0.63,27.8,24.68,643519.0,38685.83,662.0,562.0,699.67,2457.86
Uttarakhand,Uttarakhand_District_6,2022-23,Region_2,mid,7.51,2044.12,274,751.0,684.0,595.0,8.0,1273.83,0.71,27.8,24.38,557985.0,33378.52,1347.0,1212.0,1734.74,2352.8
Uttarakhand,Uttarakhand_District_6,2023-24,Region_2,mid,8.04,2153.05,288,804.0,753.0,707.0,6.0,1061.83,0.08,27.8,24.08,732526.0,43225.99,3566.0,3387.0,4279.92,2346.18
Uttarakhand,Uttarakhand_District_7,2014-15,Region_3,mid,10.55,1842.99,162,1054.0,907.0,804.0,10.0,1135.61,0.27,5.83,35.84,119618.0,7185.3,2514.0,1257.0,1730.29,2189.56
Uttarakhand,Uttarakhand_District_7,2015-16,Region_3,mid,10.75,1945.38,176,1075.0,973.0,882.0,11.0,1045.67,0.79,5.83,35.54,227362.0,13839.81,3377.0,1857.0,2485.52,2166.37
Uttarakhand,Uttarakhand_District_7,2016-17,Region_3,mid,10.96,2084.24,190,1095.0,1023.0,894.0,11.0,1086.29,0.12,5.83,35.24,189572.0,11228.8,2523.0,1513.0,2123.63,2470.33
Uttarakhand,Uttarakhand_District_7,2017-18,Region_3,mid,12.28,2258.93,204,1227.0,1069.0,1046.0,,722.65,0.38,5.83,34.94,188100.0,11120.33,2372.0,1541.0,2179.85,2675.43
Uttarakhand,Uttarakhand_District_7,2018-19,Region_3,mid,11.37,2552.44,218,1136.0,1085.0,1050.0,11.0,1188.88,0.81,5.83,34.64,143868.0,8698.96,3035.0,2124.0,3041.13,2875.98
Uttarakhand,Uttarakhand_District_7,2019-20,Region_3,mid,11.57,2900.47,232,1157.0,1096.0,,11.0,943.11,0.55,5.83,34.34,171470.0,10482.68,3403.0,2552.0,3705.78,3265.38
Uttarakhand,Uttarakhand_District_7,2020-21,Region_3,mid,16.22,3949.05,246,1622.0,1453.0,1280.0,15.0,1247.53,0.15,5.83,34.04,141129.0,8439.55,4435.0,3548.0,5297.59,4488.36
Uttarakhand,Uttarakhand_District_7,2021-22,Region_3,mid,11.98,3069.4,260,1197.0,1111.0,997.0,10.0,1176.42,0.78,5.83,33.74,142945.0,8567.76,1473.0,1252.0,1596.12,3624.84
Uttarakhand,Uttarakhand_District_7,2022-23,Region_3,mid,12.18,3359.25,274,1218.0,1044.0,980.0,11.0,969.45,0.94,5.83,33.44,,9675.95,2002.0,,2626.77,3924.58
Uttarakhand,Uttarakhand_District_7,2023-24,Region_3,mid,12.39,3708.94,288,1238.0,1145.0,1011.0,13.0,924.45,0.61,5.83,33.14,222098.0,13096.23,,2368.0,2947.71,4345.36
Uttarakhand,Uttarakhand_District_8,2014-15,Region_4,mid,14.84,2238.03,162,1483.0,1288.0,1123.0,14.0,966.36,0.49,6.58,37.34,234732.0,14308.29,3050.0,1525.0,1902.17,2376.52
Uttarakhand,Uttarakhand_District_8,2015-16,Region_4,mid,15.12,2803.0,176,1512.0,1407.0,1302.0,12.0,931.46,0.95,6.58,37.04,185688.0,11163.73,3192.0,1755.0,2108.53,3027.05
Uttarakhand,Uttarakhand_District_8,2016-17,Region_4,mid,14.64,2675.04,190,1464.0,1355.0,1214.0,13.0,1378.57,0.38,6.58,36.74,185669.0,11122.24,,1194.0,1525.21,3059.1
Uttarakhand,Uttarakhand_District_8,2017-18,Region_4,mid,15.7,3011.6,204,1569.0,1488.0,1404.0,18.0,1016.07,0.19,6.58,36.44,204562.0,12165.43,,2850.0,3659.66,3458.35
Uttarakhand,Uttarakhand_District_8,2018-19,Region_4,mid,15.19,3337.2,218,1518.0,1383.0,1354.0,12.0,1210.28,0.32,6.58,36.14,175189.0,10687.34,,2373.0,3233.52,3823.27
Uttarakhand,Uttarakhand_District_8,2019-20,Region_4,mid,16.27,3451.58,232,1627.0,1441.0,1287.0,16.0,1079.69,0.47,6.58,35.84,183367.0,11011.26,1382.0,1036.0,1300.4,3806.25
Uttarakhand,Uttarakhand_District_8,2020-21,Region_4,mid,24.01,5682.42,246,,2096.0,2016.0,21.0,1178.08,0.87,6.58,35.54,258711.0,15825.29,3635.0,2908.0,3927.55,6644.53
Uttarakhand,Uttarakhand_District_8,2021-22,Region_4,mid,18.53,5019.93,260,1853.0,1599.0,1359.0,16.0,631.88,0.2,6.58,35.24,156351.0,9261.93,2793.0,2374.0,3219.2,5815.36
Uttarakhand,Uttarakhand_District_8,2022-23,Region_4,mid,17.13,4679.14,274,,,1442.0,18.0,1054.05,0.14,6.58,34.94,221346.0,13360.63,624.0,561.0,817.62,5177.43
Uttarakhand,Uttarakhand_District_8,2023-24,Region_4,mid,19.16,5799.96,288,1915.0,1748.0,,21.0,867.45,0.36,6.58,34.64,188779.0,11442.24,,3705.0,4557.08,6623.46
Uttarakhand,Uttarakhand_District_9,2014-15,Region_1,mid,12.19,1922.49,162,1219.0,1039.0,938.0,14.0,822.18,0.91,7.21,29.4,172313.0,10329.57,3076.0,1538.0,1928.61,2113.8
Uttarakhand,Uttarakhand_District_9,2015-16,Region_1,mid,11.3,1907.72,176,1130.0,1053.0,913.0,12.0,907.33,0.41,7.21,29.1,184546.0,10953.73,,581.0,705.36,2280.06
Uttarakhand,Uttarakhand_District_9,2016-17,Region_1,mid,11.52,2279.08,190,1151.0,1064.0,1016.0,9.0,1072.6,0.11,7.21,28.8,182304.0,10776.81,,2718.0,3342.16,2728.04
Uttarakhand,Uttarakhand_District_9,2017-18,Region_1,mid,11.73,2470.54,204,1173.0,1097.0,1065.0,10.0,941.9,0.24,7.21,28.5,192174.0,11690.16,4903.0,3186.0,3852.01,2829.51
Uttarakhand,Uttarakhand_District_9,2018-19,Region_1,mid,11.95,2740.83,218,1194.0,1082.0,941.0,,1179.28,0.8,7.21,28.2,258110.0,15741.94,2536.0,1775.0,2260.82,2926.72
Uttarakhand,Uttarakhand_District_9,2019-20,Region_1,mid,12.16,2840.97,232,1215.0,1139.0,991.0,9.0,1149.86,0.21,7.21,27.9,283869.0,17243.94,2300.0,1725.0,2306.57,3378.93
Uttarakhand,Uttarakhand_District_9,2020-21,Region_1,mid,17.94,4393.93,246,,1689.0,1450.0,15.0,1047.0,0.65,7.21,27.6,202990.0,12236.82,1150.0,920.0,1208.74,4785.58
Uttarakhand,Uttarakhand_District_9,2021-22,Region_1,mid,12.59,3547.21,260,1258.0,1096.0,958.0,13.0,1197.79,0.28,7.21,27.3,209710.0,12692.37,1795.0,1525.0,2079.25,3930.39
Uttarakhand,Uttarakhand_District_9,2022-23,Region_1,mid,12.8,3387.52,274,1280.0,1191.0,1040.0,14.0,1170.1,0.81,7.21,27.0,184850.0,10945.02,4729.0,4256.0,5646.63,3883.87
Uttarakhand,Uttarakhand_District_9,2023-24,Region_1,mid,13.01,3887.69,288,1301.0,1201.0,1078.0,15.0,1131.82,0.15,7.21,26.7,163540.0,9963.09,3694.0,3509.0,4812.32,4271.45
Uttarakhand,Uttarakhand_District_10,2014-15,Region_2,mid,10.07,1530.42,162,1006.0,915.0,878.0,9.0,984.65,0.97,24.59,33.33,657142.0,39808.98,3425.0,1712.0,2551.92,1733.03
Uttarakhand,Uttarakhand_District_10,2015-16,Region_2,mid,10.26,1730.52,176,1026.0,987.0,883.0,11.0,1072.57,0.51,24.59,33.03,947353.0,57121.27,3778.0,2077.0,3089.73,1914.43
Uttarakhand,Uttarakhand_District_10,2016-17,Region_2,mid,10.46,2135.26,190,1045.0,972.0,919.0,8.0,1059.82,0.55,24.59,32.73,658958.0,39965.15,2318.0,1390.0,1819.31,2546.8
Uttarakhand,Uttarakhand_District_10,2017-18,Region_2,mid,10.65,2039.36,204,1065.0,970.0,889.0,12.0,1137.87,0.36,24.59,32.43,845157.0,50748.77,2443.0,1587.0,2340.27,2338.93
Uttarakhand,Uttarakhand_District_10,2018-19,Region_2,mid,11.93,2840.6,218,1193.0,,1010.0,10.0,646.7,0.98,24.59,32.13,578951.0,34706.13,2604.0,1822.0,2414.76,3345.58
Uttarakhand,Uttarakhand_District_10,2019-20,Region_2,mid,11.04,2487.25,232,1104.0,980.0,931.0,10.0,943.68,0.43,24.59,31.83,598897.0,35475.22,1762.0,1321.0,1585.72,2962.85
Uttarakhand,Uttarakhand_District_10,2020-21,Region_2,mid,16.29,4171.15,246,1629.0,1449.0,1412.0,17.0,1112.3,0.26,24.59,31.53,898073.0,53504.27,,1771.0,2411.07,4662.32
Uttarakhand,Uttarakhand_District_10,2021-22,Region_2,mid,12.57,3594.13,260,,1207.0,1063.0,14.0,616.23,0.18,24.59,31.23,780557.0,45920.28,2057.0,1748.0,2111.09,3821.15
Uttarakhand,Uttarakhand_District_10,2022-23,Region_2,mid,12.79,3257.55,274,1278.0,1151.0,1023.0,12.0,525.86,0.42,24.59,30.93,576635.0,34749.93,700.0,630.0,829.31,3857.7
Uttarakhand,Uttarakhand_District_10,2023-24,Region_2,mid,11.82,3363.42,288,1181.0,1014.0,941.0,13.0,937.69,0.47,24.59,30.63,635317.0,37956.25,3146.0,2988.0,3669.15,4011.03
Uttarakhand,Uttarakhand_District_11,2014-15,Region_3,mid,6.13,962.06,162,612.0,545.0,486.0,6.0,1261.92,0.48,13.38,24.05,,20600.0,2144.0,1072.0,1375.88,1141.34
Uttarakhand,Uttarakhand_District_11,2015-16,Region_3,mid,7.23,1205.48,176,723.0,706.0,622.0,,790.41,0.38,13.38,23.75,,26446.5,2326.0,1279.0,1869.53,1351.66
Uttarakhand,Uttarakhand_District_11,2016-17,Region_3,mid,7.37,1374.97,190,737.0,637.0,,7.0,734.68,0.45,13.38,23.45,389180.0,23045.74,980.0,588.0,730.87,1508.74
Uttarakhand,Uttarakhand_District_11,2017-18,Region_3,mid,7.51,1437.76,204,750.0,711.0,622.0,6.0,827.46,0.93,13.38,23.15,533770.0,31959.22,1265.0,822.0,1207.0,1559.49
Uttarakhand,Uttarakhand_District_11,2018-19,Region_3,mid,7.65,1781.69,218,764.0,688.0,650.0,8.0,739.08,0.07,13.38,22.85,458768.0,27354.0,4724.0,3306.0,4522.42,1891.5
Uttarakhand,Uttarakhand_District_11,2019-20,Region_3,mid,7.08,1719.66,232,707.0,679.0,638.0,6.0,1062.47,0.28,13.38,22.55,328068.0,19735.6,1385.0,1038.0,1363.65,1967.81
Uttarakhand,Uttarakhand_District_11,2020-21,Region_3,mid,11.48,2802.65,246,1148.0,1076.0,1024.0,12.0,704.13,0.47,13.38,22.25,274616.0,16738.51,3115.0,2492.0,3678.38,3347.99
Uttarakhand,Uttarakhand_District_11,2021-22,Region_3,mid,8.06,2269.12,260,805.0,722.0,638.0,6.0,735.78,0.9,13.38,21.95,388529.0,23487.69,4895.0,4160.0,5642.59,2632.56
Uttarakhand,Uttarakhand_District_11,2022-23,Region_3,mid,8.19,2401.25,274,,757.0,718.0,,749.92,0.6,13.38,21.65,,16811.39,1788.0,1609.0,2068.23,2823.59
Uttarakhand,Uttarakhand_District_11,2023-24,Region_3,mid,7.57,1999.12,288,757.0,681.0,628.0,6.0,1032.41,0.5,13.38,21.35,,16616.41,2575.0,2446.0,3599.12,2371.47
Uttarakhand,Uttarakhand_District_12,2014-15,Region_4,mid,11.14,1669.74,162,1114.0,1036.0,968.0,9.0,759.87,0.54,21.01,21.15,745062.0,44893.54,2286.0,1143.0,1708.73,1755.78
Uttarakhand,Uttarakhand_District_12,2015-16,Region_4,mid,10.33,1694.09,176,1032.0,921.0,798.0,11.0,1117.48,0.32,21.01,20.85,589011.0,36028.11,,1893.0,2792.55,1839.99
Uttarakhand,Uttarakhand_District_12,2016-17,Region_4,mid,10.0,1790.2,190,999.0,972.0,831.0,11.0,1207.66,0.59,21.01,20.55,609958.0,36635.39,,2992.0,4371.36,2122.47
Uttarakhand,Uttarakhand_District_12,2017-18,Region_4,mid,10.72,2386.73,204,1072.0,1007.0,963.0,11.0,915.76,0.28,21.01,20.25,748431.0,45153.69,3768.0,2449.0,3259.08,2759.13
Uttarakhand,Uttarakhand_District_12,2018-19,Region_4,mid,10.92,2569.63,218,1091.0,1022.0,947.0,10.0,1078.9,0.9,21.01,19.95,782845.0,46133.04,4548.0,3183.0,4443.13,2771.16
Uttarakhand,Uttarakhand_District_12,2019-20,Region_4,mid,10.56,2364.22,232,1055.0,919.0,819.0,12.0,1448.22,0.48,21.01,19.65,736598.0,44932.7,1844.0,1383.0,1693.8,2682.0
Uttarakhand,Uttarakhand_District_12,2020-21,Region_4,mid,16.4,3950.19,246,1639.0,1394.0,1269.0,13.0,1067.94,0.56,21.01,19.35,807722.0,49280.81,4116.0,3292.0,4106.31,4235.06
Uttarakhand,Uttarakhand_District_12,2021-22,Region_4,mid,10.93,2970.68,260,1092.0,1056.0,1020.0,9.0,1351.23,0.6,21.01,19.05,838599.0,49625.2,4280.0,,5006.19,3421.46
Uttarakhand,Uttarakhand_District_12,2022-23,Region_4,mid,11.7,3428.99,274,1169.0,,979.0,14.0,1067.79,0.52,21.01,18.75,698249.0,42693.22,1489.0,1340.0,1941.37,3687.39
Uttarakhand,Uttarakhand_District_12,2023-24,Region_4,mid,11.89,3537.73,288,1189.0,1112.0,1042.0,11.0,1182.79,0.72,21.01,18.45,829458.0,48785.18,3294.0,3129.0,4567.82,4187.49
Uttarakhand,Uttarakhand_District_13,2014-15,Region_1,mid,10.75,1821.44,162,1074.0,984.0,931.0,10.0,1345.57,0.51,16.43,25.94,360663.0,21944.13,4417.0,2208.0,2826.1,2127.38
Uttarakhand,Uttarakhand_District_13,2015-16,Region_1,mid,12.68,2064.68,176,1268.0,1143.0,982.0,,870.51,0.64,16.43,25.64,393163.0,23273.1,1438.0,790.0,1001.59,2376.64
Uttarakhand,Uttarakhand_District_13,2016-17,Region_1,mid,11.75,2165.33,190,1175.0,1068.0,925.0,12.0,1078.39,0.55,16.43,25.34,452319.0,27282.58,,1453.0,1764.9,2502.09
Uttarakhand,Uttarakhand_District_13,2017-18,Region_1,mid,13.17,2650.82,204,1316.0,1153.0,1073.0,11.0,870.53,0.87,16.43,25.04,469723.0,27683.39,3995.0,2596.0,3185.32,3137.58
Uttarakhand,Uttarakhand_District_13,2018-19,Region_1,mid,12.19,2432.0,218,1218.0,1121.0,1030.0,14.0,968.75,0.53,16.43,24.74,647374.0,38469.0,3120.0,2184.0,2925.1,2753.05
Uttarakhand,Uttarakhand_District_13,2019-20,Region_1,mid,13.65,3428.76,232,1364.0,,1141.0,12.0,805.66,0.52,16.43,24.44,,34819.18,3340.0,2505.0,3752.85,3773.48
Uttarakhand,Uttarakhand_District_13,2020-21,Region_1,mid,20.14,4703.14,246,2013.0,1809.0,1646.0,20.0,803.78,0.97,16.43,24.14,625170.0,36920.86,1617.0,1293.0,1607.32,5457.04
Uttarakhand,Uttarakhand_District_13,2021-22,Region_1,mid,12.84,3602.67,260,1284.0,1212.0,1033.0,12.0,1084.5,0.52,16.43,23.84,612510.0,36975.62,1443.0,,1642.77,3830.31
Uttarakhand,Uttarakhand_District_13,2022-23,Region_1,mid,14.37,4323.08,274,1436.0,1232.0,1146.0,12.0,728.62,0.35,16.43,23.54,618704.0,36560.85,2431.0,2187.0,2746.02,5057.65
Uttarakhand,Uttarakhand_District_13,2023-24,Region_1,mid,13.28,3584.95,288,1327.0,1253.0,1198.0,13.0,1115.8,0.94,16.43,23.24,453183.0,27334.71,3431.0,3259.0,4556.81,3912.49
Assam,Assam_District_1,2014-15,Region_1,mid,8.19,1451.72,162,819.0,752.0,694.0,7.0,785.83,0.72,14.35,21.79,441163.0,26734.2,3028.0,1514.0,2108.06,1627.19
Assam,Assam_District_1,2015-16,Region_1,mid,7.59,1443.41,176,759.0,650.0,561.0,8.0,1147.61,0.51,14.35,21.49,395510.0,23523.31,1303.0,716.0,982.2,1590.82
Assam,Assam_District_1,2016-17,Region_1,mid,7.74,1418.9,190,773.0,667.0,650.0,,933.88,0.06,14.35,21.19,292600.0,17538.8,1685.0,1011.0,1376.97,1527.86
Assam,Assam_District_1,2017-18,Region_1,mid,7.88,1551.27,204,788.0,700.0,660.0,7.0,1052.07,0.28,14.35,20.89,370713.0,22305.44,820.0,533.0,745.51,1663.11
Assam,Assam_District_1,2018-19,Region_1,mid,8.03,1908.52,218,,715.0,633.0,,943.96,0.71,14.35,20.59,399605.0,23671.36,1119.0,783.0,1140.99,2019.01
Assam,Assam_District_1,2019-20,Region_1,mid,8.99,1961.22,232,898.0,764.0,728.0,9.0,642.47,0.53,14.35,20.29,383049.0,22596.21,2123.0,,1997.0,2333.61
Assam,Assam_District_1,2020-21,Region_1,mid,12.06,2999.41,246,1205.0,1054.0,1006.0,9.0,980.25,0.2,14.35,19.99,,29079.93,3102.0,2481.0,3418.02,3469.17
Assam,Assam_District_1,2021-22,Region_1,mid,8.46,2213.01,260,845.0,,678.0,,1061.6,0.25,14.35,19.69,560382.0,34226.63,1754.0,1490.0,2183.24,2614.7
Assam,Assam_District_1,2022-23,Region_1,mid,8.6,2363.99,274,860.0,772.0,721.0,7.0,1199.57,0.48,14.35,19.39,333508.0,20276.74,688.0,619.0,892.03,2585.2
Assam,Assam_District_1,2023-24,Region_1,mid,8.75,2540.52,288,874.0,830.0,800.0,9.0,1053.38,0.37,14.35,19.09,451387.0,26918.57,2869.0,2725.0,3294.54,2760.91
Assam,Assam_District_2,2014-15,Region_2,mid,9.31,1443.84,162,931.0,848.0,743.0,7.0,850.29,0.32,7.38,15.97,211344.0,12654.51,4620.0,2310.0,2860.59,1649.23
Assam,Assam_District_2,2015-16,Region_2,mid,8.63,1404.3,176,862.0,776.0,702.0,8.0,972.08,0.32,7.38,15.67,260575.0,15846.63,1169.0,642.0,802.74,1563.24
Assam,Assam_District_2,2016-17,Region_2,mid,8.79,1706.43,190,879.0,820.0,725.0,7.0,1111.12,0.99,7.38,15.37,227743.0,13726.62,4833.0,2899.0,4066.05,1905.32
Assam,Assam_District_2,2017-18,Region_2,mid,9.85,1958.88,204,985.0,858.0,798.0,8.0,865.04,0.37,7.38,15.07,283666.0,16970.85,1173.0,762.0,946.78,2247.71
Assam,Assam_District_2,2018-19,Region_2,mid,8.66,1783.59,218,866.0,752.0,703.0,6.0,1259.54,0.84,7.38,14.77,281476.0,16674.39,2515.0,1760.0,2223.66,1931.15
Assam,Assam_District_2,2019-20,Region_2,mid,10.21,2409.48,232,1021.0,909.0,802.0,9.0,685.11,0.74,7.38,14.47,229395.0,13890.76,1640.0,1230.0,1598.62,2790.31
Assam,Assam_District_2,2020-21,Region_2,mid,15.07,3980.96,246,1506.0,1425.0,1241.0,14.0,898.65,0.6,7.38,14.17,291205.0,17490.04,3737.0,2989.0,3669.33,4677.13
Assam,Assam_District_2,2021-22,Region_2,mid,10.57,2570.15,260,1057.0,,,11.0,748.2,0.37,7.38,13.87,257497.0,15443.78,2534.0,2153.0,2882.93,2713.1
Assam,Assam_District_2,2022-23,Region_2,mid,9.77,2925.27,274,977.0,863.0,787.0,11.0,958.33,0.36,7.38,13.57,208593.0,12529.91,1259.0,1133.0,1456.5,3293.61
Assam,Assam_District_2,2023-24,Region_2,mid,9.94,2597.2,288,993.0,895.0,855.0,,950.89,0.89,7.38,13.27,150337.0,8882.64,3590.0,3410.0,4904.92,2746.05
Assam,Assam_District_3,2014-15,Region_3,mid,11.75,2060.95,162,,1094.0,1012.0,10.0,1103.54,0.21,17.95,21.04,701355.0,42511.19,2220.0,,1603.67,2229.49
Assam,Assam_District_3,2015-16,Region_3,mid,11.98,2231.66,176,1198.0,1105.0,1019.0,12.0,970.28,0.56,17.95,20.74,404238.0,24108.33,3078.0,1692.0,2156.08,2511.96
Assam,Assam_District_3,2016-17,Region_3,mid,12.21,2174.67,190,1221.0,1161.0,1013.0,13.0,1068.52,0.72,17.95,20.44,534280.0,32662.24,1265.0,759.0,1067.44,2510.2
Assam,Assam_District_3,2017-18,Region_3,mid,12.44,2334.88,204,1243.0,1103.0,986.0,11.0,991.37,0.23,17.95,20.14,,35443.93,3785.0,2460.0,3340.62,2512.22
Assam,Assam_District_3,2018-19,Region_3,mid,12.67,2813.5,218,1266.0,1171.0,1141.0,11.0,981.36,0.4,17.95,19.84,632702.0,38300.86,775.0,542.0,801.62,3347.21
Assam,Assam_District_3,2019-20,Region_3,mid,14.18,3236.03,232,1418.0,1356.0,1239.0,15.0,816.79,0.57,17.95,19.54,372036.0,22099.18,909.0,681.0,909.99,3812.44
Assam,Assam_District_3,2020-21,Region_3,mid,20.93,4698.4,246,2092.0,1986.0,1835.0,,548.03,0.49,17.95,19.24,514169.0,30728.59,4884.0,3907.0,4853.85,5111.18
